Date,Tweet
6/11/2020,"omestic Terrorists have taken over Seattle, run by Radical Left Democrats, of course. LAW ; ORDER!"
6/11/2020,Very troubled by Durham probe findings. A.G. Bill Barr  @BretBaier  @FoxNews
6/11/2020,AW ; ORDER!
6/11/2020,"Congratulations to @KarenHandel on running a great race and terrific primary victory - 75%, despite tough competition. Previously beat Jon Ossoff who, after his 2017 Congressional failure, is now running against a GREAT Senator, David @PerdueSenate..."
6/11/2020,"Few people have ever fought as strongly for Iowa as Senator @JoniErnst! A combat Veteran, her service to Iowa and our Country is remarkable! Joni is Strong on Crime, our Military, Vets, Low Taxes and will protect your #2A at all times..."
6/11/2020,"Matt @Mowers is a champion for the Great State of New Hampshire! He was a winner in my Administration and he will always put America First. Strong on our Military, Vets, Low Taxes and the..."
6/11/2020,"e need our Great David Perdue (@PerdueSenate) in the Senate to Drain the Swamp ; Make America Great Again! His Radical Liberal opponent, Jon Ossoff (who we beat in 2017), supports LAWLESS Sanctuary Cities, wants to raise your taxes, ; weaken our Great Military. He is a puppet..."
6/11/2020,"Despite very tough competition, @NancyMace had a tremendous victory on Tuesday in South Carolina's 1st Congressional District. The first woman to graduate from the Citadel, she is a Great Warrior who we need in Washington now..."
6/11/2020,"Seriously failed presidential candidate, Senator Elizabeth Pocahontas Warren, just introduced an Amendment on the renaming of many of our legendary Military Bases from which we trained to WIN two World Wars. Hopefully our great Republican Senators won't fall for this!"
6/11/2020,"Radical Left Governor @JayInslee and the Mayor of Seattle are being taunted and played at a level that our great Country has never seen before. Take back your city NOW. If you don't do it, I will. This is not a game. These ugly Anarchists must be stopped IMMEDIATELY. MOVE FAST!"
6/11/2020,Anarchists just took over Seattle and the Liberal Democrat Governor just said he knows nothing about that.
6/11/2020,"he Federal Reserve is wrong so often. I see the numbers also, and do MUCH better than they do. We will have a very good Third Quarter, a great Fourth Quarter, and one of our best ever years in 2021. We will also soon have a Vaccine ; Therapeutics/Cure. That's my opinion. WATCH!"
6/11/2020,THOSE THAT DENY THEIR HISTORY ARE DOOMED TO REPEAT IT!
6/11/2020,leepy Joe Biden refuses to leave his basement sanctuary and tell his Radical Left BOSSES that they are heading in the wrong direction. Tell them to get out of Seattle now. Liberal Governor @JayInslee is looking the fool. LAW ; ORDER!
6/11/2020,"ur great National Guard Troops who took care of the area around the White House could hardly believe how easy it was. A walk in the park, one said. The protesters, agitators, anarchists (ANTIFA), and others, were handled VERY easily by the Guard, D.C. Police, ; S.S. GREAT JOB!"
6/11/2020,"omestic Terrorists have taken over Seattle, run by Radical Left Democrats, of course. LAW ; ORDER!"
6/11/2020,Very troubled by Durham probe findings. A.G. Bill Barr  @BretBaier  @FoxNews
6/11/2020,AW ; ORDER!
6/10/2020,I am sending $219.9M to the San Diego area in CARES Act funding for @sdmts. These funds from @USDOT will be CRITICAL for economic recovery. We have to keep people moving safely and efficiently!
6/10/2020,"Big $$$$ headed to the Pittsburgh area! I'm sending $141.7M in CARES Act funding to @PGHtransit from @USDOT to aid in the recovery. This will be critical to helping people get where they need to go and more importantly, keeping them SAFE!"
6/10/2020,"It has been suggested that we should rename as many as 10 of our Legendary Military Bases, such as Fort Bragg in North Carolina, Fort Hood in Texas, Fort Benning in Georgia, etc. These Monumental and very Powerful Bases have become part of a Great American Heritage, and a..."
6/10/2020,Incredible!  @FoxNews just took Congressional Hearing off the air just prior to important witness statements. More like CNN!!! Fox is lost!!!
6/10/2020,"Great statement to Congress by @Jim_Jordan concerning Defunding (not!) our great Police. This Radical Left agenda is not going to happen. Sleepy Joe Biden will be (already is) pulled all the way Left. Many, like Minneapolis, want to close their Police Departments. Crazy!"
6/10/2020,"xe2\x80\x9cFor the first time in history, Police Organizations ; National Security Organizations were used to SPY on a Campaign, ; there was no basis for it. The media largely drove that, ; claims were made that could have affected the election of the President. A.G. Bill Barr @BretBaier"
6/10/2020,New York State is killing small businesses. Let them properly open! @foxandfriends
6/10/2020,"NASDAQ HITS ALL-TIME HIGH. Tremendous progress being made, way ahead of schedule. USA!"
6/10/2020,I am sending $219.9M to the San Diego area in CARES Act funding for @sdmts. These funds from @USDOT will be CRITICAL for economic recovery. We have to keep people moving safely and efficiently!
6/10/2020,"Big $$$$ headed to the Pittsburgh area! I'm sending $141.7M in CARES Act funding to @PGHtransit from @USDOT to aid in the recovery. This will be critical to helping people get where they need to go and more importantly, keeping them SAFE!"
6/10/2020,"It has been suggested that we should rename as many as 10 of our Legendary Military Bases, such as Fort Bragg in North Carolina, Fort Hood in Texas, Fort Benning in Georgia, etc. These Monumental and very Powerful Bases have become part of a Great American Heritage, and a..."
6/10/2020,Incredible!  @FoxNews just took Congressional Hearing off the air just prior to important witness statements. More like CNN!!! Fox is lost!!!
6/10/2020,"Great statement to Congress by @Jim_Jordan concerning Defunding (not!) our great Police. This Radical Left agenda is not going to happen. Sleepy Joe Biden will be (already is) pulled all the way Left. Many, like Minneapolis, want to close their Police Departments. Crazy!"
6/10/2020,"xe2\x80\x9cFor the first time in history, Police Organizations ; National Security Organizations were used to SPY on a Campaign, ; there was no basis for it. The media largely drove that, ; claims were made that could have affected the election of the President. A.G. Bill Barr @BretBaier"
6/10/2020,New York State is killing small businesses. Let them properly open! @foxandfriends
6/10/2020,"NASDAQ HITS ALL-TIME HIGH. Tremendous progress being made, way ahead of schedule. USA!"
6/9/2020,"Great work in the Republican Senate on some big nominees. Still 154 to go, hope they don't adjourn until the job is done! @senatemajldr"
6/9/2020,Relief is on the way to Utah! I'm proud to send $187.18M in CARES Act funding to @RideUTA. This money will keep people moving and support a swift and smooth economic recovery for the GREAT people of Utah!
6/9/2020,"I am allocating $2.96 BILLION in Emergency Solutions Grants to support homeless Americans and those at risk of becoming homeless because of job or wage loss, or illness due to COVID-19. We are taking care of our Nation's most vulnerable citizens. Thanks @SecretaryCarson!"
6/9/2020,"My decision to appoint @usairforce General Charles Brown as the USA's first-ever African American military service chief has now been approved by the Senate. A historic day for America! Excited to work even more closely with Gen. Brown, who is a Patriot and Great Leader!"
6/9/2020,xe2\x80\x9cDefunding Police would be good for Robbers ; Rapists. @SenBillCassidy
6/9/2020,MAKE AMERICA GREAT AGAIN!
6/9/2020,THE REAWAKENING OF AMERICA!
6/9/2020,.@WhiteHouse TRANSITION TO GREATNESS!
6/9/2020,"Poll: Trump Better Than Biden On Economic Growth, 55% to 34%. That's all? Who are the 34%?"
6/9/2020,"Buffalo protester shoved by Police could be an ANTIFA provocateur. 75 year old Martin Gugino was pushed away after appearing to scan police communications in order to black out the equipment. @OANN  I watched, he fell harder than was pushed. Was aiming scanner. Could be a set up?"
6/9/2020,NASDAQ HITS ALL-TIME HIGH!
6/9/2020,xe2\x80\x9cDemocrats ; Activists call to Defund Police Departments. They've gone so far Left that they eat their young. @mirandadevine @nypost @foxandfriends
6/9/2020,"Great work in the Republican Senate on some big nominees. Still 154 to go, hope they don't adjourn until the job is done! @senatemajldr"
6/9/2020,Relief is on the way to Utah! I'm proud to send $187.18M in CARES Act funding to @RideUTA. This money will keep people moving and support a swift and smooth economic recovery for the GREAT people of Utah!
6/9/2020,"I am allocating $2.96 BILLION in Emergency Solutions Grants to support homeless Americans and those at risk of becoming homeless because of job or wage loss, or illness due to COVID-19. We are taking care of our Nation's most vulnerable citizens. Thanks @SecretaryCarson!"
6/9/2020,"My decision to appoint @usairforce General Charles Brown as the USA's first-ever African American military service chief has now been approved by the Senate. A historic day for America! Excited to work even more closely with Gen. Brown, who is a Patriot and Great Leader!"
